"company_code","warehouse","receipt_number","receipt_type","receipt_status","order_number","reference_1","reference_2","reference_3","reference_4","supplier_id","supplier_name","supplier_address1","supplier_address2","supplier_address3","supplier_city","supplier_state","supplier_country","supplier_zip","contact_name","contact_phone","contact_fax","contact_e_mail","consignor","carrier_id","carrier_service_level","carrier_account_num","carrier_shipping_cost","carrier_shipping_charge","carrier_declared_value","carrier_cod_value","carrier_cod_type","carrier_waybill","carrier_appoitment","carrier_instructions","carrier_total_pcs","shipping_net_weight","shipping_gross_weight","sea_container_seal","sea_container_number","sea_container_type","sea_container_size","document_date","expected_date","date_received","receipt_start_date","receipt_end_date","date_checked","date_inspected","import_date","last_export_date","close_date","received_by","checked_by","qa_inspector","qa_inspection_tag","qa_minutes","receiving_minutes","checking_minutes","skids_provided","number_of_active_rf_units","skid_type_provided","note_from_customer","note_to_receiver","note_from_receiver","note_from_checker","note_from_qa","location_id","import_batch_number","check_shipment_flag","check_qa_flag","cancel_flag","delivery_rejected_flag","complete_receipt_flag","ready_for_export_flag","export_complete_flag","validate_receiving_flag","uniqueid","num_pallets_received","num_cases_received","processed","IsHistory","IsBackOrder","work_order_auto_pick_complete_flag","whs_transfer_flag","whs_transfer_from_warehouse","user_0","user_1","user_2","user_3","user_4","user_5","user_6","user_7","user_8","user_9","inbound_doc_printed"
"01",MM,"65764",COOLER,In Progress,"90358",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-03 00:00:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-09-03 06:14:00,,,,2020-09-03 01:17:00,,,rob,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70305,27,27,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65765",COOLER,In Progress,"90359",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-03 00:00:00,2020-09-03 00:00:00,2020-09-04 00:00:00,2020-09-03 09:45:00,,,,2020-09-03 06:46:00,,,chen,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70306,160,160,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65769",COOLER,Complete,"90360",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-03 00:00:00,2020-09-03 00:00:00,2020-09-04 00:00:00,2020-09-04 04:23:00,,,,2020-09-03 15:35:00,,,jamer,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70310,60,60,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65754",COOLER,Complete,"4701650881",,,,,"",trenton,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-02 00:00:00,2020-09-02 00:00:00,2020-09-02 00:00:00,2020-09-02 08:00:00,,,,2020-09-02 07:54:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70295,24,96,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65756",REGULAR,Complete,"4508490743",,,,,"1151",Norampac,"655 Creditstone Rd","","",Vaugham,ON,Canada,L4K 5P9,"","905 760 3900","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-02 00:00:00,2020-09-02 00:00:00,2020-09-02 00:00:00,2020-09-02 14:10:00,,,,2020-09-02 10:30:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70297,1,119350,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65748",REGULAR,Complete,"4508504784",,,,,"",GIVAUDAN,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-01 00:00:00,2020-09-01 00:00:00,2020-09-01 00:00:00,2020-09-01 14:15:00,,,,2020-09-01 14:05:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70289,1,1,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"64717",REGULAR,Complete,cdc20200513,,,,,"1156",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,"","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-05-14 00:00:00,2020-05-21 00:00:00,2020-05-14 00:00:00,2020-05-14 11:04:00,2020-05-14 11:18:00,,,2020-05-14 10:21:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,69246,1,1,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65773",COOLER,Complete,"90361",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-04 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,2020-09-04 10:29:00,,,,2020-09-04 08:44:00,,,harman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70314,30,30,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65751",REGULAR,Complete,"4505836600",,,,,"",SOUTHEASTERN,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-01 00:00:00,2020-09-01 00:00:00,2020-09-01 00:00:00,2020-09-01 14:18:00,2020-09-01 14:32:00,,,2020-09-01 14:16:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70292,1,50,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65775",COOLER,Complete,"90362",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-04 00:00:00,2020-09-04 00:00:00,2020-09-05 00:00:00,2020-09-04 19:58:00,,,,2020-09-04 19:53:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70316,136,136,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"64902",REGULAR,Complete,cdc-020620,,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-06-02 00:00:00,2020-06-02 00:00:00,2020-06-02 00:00:00,2020-06-02 14:41:00,,,,2020-06-02 14:39:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,69435,2,2,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65779",cooler,In Progress,drums-090520,,,,,"",CN-drums,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-05 00:00:00,2020-09-05 00:00:00,2020-09-05 00:00:00,2020-09-05 11:31:00,,,,2020-09-05 11:13:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70320,24,88,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"61556",COOLER,Complete,CDC-20190617-03,,,,,"",FCB,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2019-06-18 00:00:00,2019-06-25 00:00:00,2019-06-18 00:00:00,2019-06-18 07:51:00,2019-06-18 07:52:00,,,2019-06-18 07:24:00,,,cesar,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,65955,1,1,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65633",REGULAR,In Progress,"200869723",,,,,"",mm,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-17 00:00:00,2020-08-17 00:00:00,2020-08-17 00:00:00,2020-08-17 13:59:00,,,,2020-08-17 13:39:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70172,3,34,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65792",REGULAR,Complete,"4508544070",,,,,"1164",CHEP Canada Inc,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-15 00:00:00,2020-09-08 00:00:00,2020-09-08 14:45:00,,,,2020-09-08 10:41:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70333,1,504,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65645",REGULAR,In Progress,"4508490741",,,,,"1151",Norampac,"655 Creditstone Rd","","",Vaugham,ON,Canada,L4K 5P9,"","905 760 3900","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-19 00:00:00,2020-08-12 00:00:00,2020-08-19 00:00:00,2020-08-19 10:05:00,,,,2020-08-19 09:57:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70185,1,115200,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65796",COOLER,Complete,"200881538",,,,,"",TCS,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-15 00:00:00,2020-09-08 00:00:00,2020-09-08 14:07:00,,,,2020-09-08 14:02:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70337,25,120,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65724",REGULAR,Complete,"4508536813",,,,,"1151",Norampac,"655 Creditstone Rd","","",Vaugham,ON,Canada,L4K 5P9,"","905 760 3900","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-28 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,2020-08-28 07:55:00,,,,2020-08-28 07:45:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70264,2,18015,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65725",REGULAR,Complete,"4508520878",,,,,"",spear,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-28 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,2020-08-28 08:12:00,2020-08-28 08:27:00,,,2020-08-28 07:49:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70265,5,700000,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65799",REGULAR,Complete,"84486176",,,,,"",WALMART RETURN MIDPOINT,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-15 00:00:00,2020-09-10 00:00:00,2020-09-10 16:59:00,2020-09-10 17:16:00,,,2020-09-08 16:19:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70340,5,8,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65652",REGULAR,Complete,o96579,,,,,"",i.c.s,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-20 00:00:00,2020-08-20 00:00:00,2020-08-21 00:00:00,2020-08-20 14:30:00,,,,2020-08-20 12:44:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70192,37,136,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65705",cooler,Complete,"096662",,,,,"",drums,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-26 00:00:00,2020-08-26 00:00:00,2020-08-26 00:00:00,2020-08-26 21:34:00,2020-09-01 14:58:00,,,2020-08-26 20:53:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70245,10,36,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65623",COOLER,In Progress,"90330",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-15 00:00:00,2020-08-15 00:00:00,2020-08-17 00:00:00,2020-08-15 16:16:00,,,,2020-08-15 11:45:00,,,jeff,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70162,140,140,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65834",COOLER,In Progress,"52870",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-12 20:50:00,,,,2020-09-12 19:18:00,,,jamer,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70375,12,941,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65835",COOLER,Complete,"52872",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-12 00:00:00,2020-09-12 00:00:00,2020-09-13 00:00:00,2020-09-12 22:09:00,,,,2020-09-12 21:29:00,,,rishab,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70376,32,2503,0,0,0,0,0,"","","","","","","","","","","",0
"01",SOYA,"65836",COOLER,In Progress,"52873",,,,,"1158",FCB,"265 Courtneypark D.E","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-13 00:00:00,2020-09-13 00:00:00,2020-09-13 00:00:00,2020-09-13 02:46:00,,,,2020-09-13 02:14:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70377,71,5624,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65794",REGULAR,Complete,"4508520170",,,,,"",BERRY,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-08 14:42:00,,,,2020-09-08 12:37:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70335,1,564480,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"62483",cooler,Complete,mm-20190909,,,,,"1156",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,"","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2019-09-09 00:00:00,2019-09-09 00:00:00,2019-09-09 00:00:00,2019-09-09 19:39:00,2019-09-09 20:02:00,,,2019-09-09 16:29:00,,,brar,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,66961,5,5,0,0,0,0,0,"","","","","","","","","","","",0
"01",AODA,"44356",REGULAR,Closed,CHEF RETURN,,,,,"",AODA,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2016-06-23 00:00:00,2016-06-23 00:00:00,2016-06-23 00:00:00,2016-06-23 14:20:00,,,,2016-06-23 14:13:00,,2016-06-23 14:26:00,,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,66997,0,0,0,1,0,0,0,"","","","","","","","","","","",0
"01",MM,"65837",COOLER,In Progress,"90375",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-13 00:00:00,2020-09-13 00:00:00,2020-09-13 00:00:00,2020-09-13 02:24:00,,,,2020-09-13 02:24:00,,,jagan,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70378,44,44,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"64994",REGULAR,Complete,cdc-203202611-1,,,,,"",fcb,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-06-11 00:00:00,2020-06-18 00:00:00,2020-06-11 00:00:00,2020-06-11 11:56:00,,,,2020-06-11 11:52:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,69528,1,1,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65691",REGULAR,Complete,"200875562",,,,,"",TCS,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-25 00:00:00,2020-09-01 00:00:00,2020-08-25 00:00:00,2020-08-25 13:17:00,,,,2020-08-25 11:12:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70231,10,43,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65692",REGULAR,Complete,"200875563",,,,,"",TCS,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-25 00:00:00,2020-09-01 00:00:00,2020-08-25 00:00:00,2020-08-25 11:30:00,,,,2020-08-25 11:13:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70232,16,75,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"65219",REGULAR,Complete,cdc-20200708,,,,,"",f.c.b,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-07-08 00:00:00,2020-07-15 00:00:00,2020-07-08 00:00:00,2020-07-08 12:53:00,2020-07-08 12:55:00,,,2020-07-08 12:47:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,69753,1,1,0,0,0,0,0,"","","","","","","","","","","",0
"01",ICJ,"65065",REGULAR,Complete,cdc-20200618-1,,,,,"1156",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,"","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-06-18 00:00:00,2020-06-18 00:00:00,2020-06-18 00:00:00,2020-06-18 13:21:00,2020-06-18 13:24:00,,,2020-06-18 12:38:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,69599,2,2,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65635",COOLER,Complete,"90333",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-17 00:00:00,2020-08-17 00:00:00,2020-08-20 00:00:00,2020-08-18 00:14:00,,,,2020-08-17 23:46:00,,,jas,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70175,150,150,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65629",COOLER,In Progress,"90331",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-17 00:00:00,2020-08-17 00:00:00,2020-08-17 00:00:00,2020-08-17 09:30:00,,,,2020-08-17 06:50:00,,,harjot,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70168,26,26,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65758",REGULAR,Complete,"4508544080",,,,,"",CASCADES,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-09-02 00:00:00,2020-09-09 00:00:00,2020-09-02 00:00:00,2020-09-02 14:08:00,,,,2020-09-02 12:59:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70299,2,18004,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65631",COOLER,Complete,"90332",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-17 00:00:00,2020-08-17 00:00:00,2020-09-12 00:00:00,2020-08-17 12:01:00,,,,2020-08-17 09:23:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70170,142,142,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65716",COOLER,In Progress,"90349",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-27 00:00:00,2020-08-27 00:00:00,2020-08-27 00:00:00,2020-08-27 17:25:00,,,,2020-08-27 15:06:00,,,joban,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70256,53,53,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65638",COOLER,Complete,"90334",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-18 00:00:00,2020-08-18 00:00:00,2020-08-26 00:00:00,2020-08-18 13:00:00,,,,2020-08-18 11:15:00,,,josh,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70178,43,43,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65641",COOLER,Complete,"90335",,,,,"1146",First Choice Beverage,"265 Courtneypark Dr. E.","","",Mississauga,ON,CAN,L5T 2T6,"","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-18 00:00:00,2020-08-18 00:00:00,2020-08-19 00:00:00,2020-08-18 17:49:00,,,,2020-08-18 17:10:00,,,rob,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70181,113,113,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65720",cooler,Complete,"397073",,,,,"",return,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-27 00:00:00,2020-08-27 00:00:00,2020-08-27 00:00:00,2020-08-27 21:59:00,2020-08-27 21:59:00,,,2020-08-27 21:57:00,,,felix,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70260,2,2,0,0,0,0,0,"","","","","","","","","","","",0
"01",MM,"65687",REGULAR,Complete,"4508512517",,,,,"",berry,"","","","","","","","","","","","","","","",0.00,0.00,0.00,0.00,Cash,"","","",0,0.00,0.00,"","","","",2020-08-25 00:00:00,2020-08-25 00:00:00,2020-08-25 00:00:00,2020-08-25 07:24:00,2020-08-25 07:26:00,,,2020-08-25 07:14:00,,,freeman,,,,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,70227,1,564480,0,0,0,0,0,"","","","","","","","","","","",0
